   2.646851315835e-03   2.646905026151e-03   2.646905026151e-03   2.646851315835e-03   2.646780077048e-03   2.646702716902e-03   2.646621846856e-03   2.646536080026e-03   2.646443743387e-03   2.646343448128e-03   2.646234086347e-03   2.646114649318e-03   2.645984156714e-03   2.645841647186e-03   2.645686194596e-03   2.645516927981e-03   2.645333050533e-03   2.645133858243e-03   2.644918759790e-03   2.644687298810e-03   2.644439179250e-03   2.644174293797e-03   2.643892753205e-03   2.643594911184e-03   2.643281378786e-03   2.642953024469e-03   2.642610957059e-03   2.642256490707e-03   2.641891105729e-03   2.641516428855e-03   2.641134174333e-03   2.640745765576e-03   2.640351508862e-03   2.639950829568e-03   2.639545811165e-03   2.639143767261e-03   2.638750837551e-03   2.638372493499e-03   2.638014084645e-03   2.637680950940e-03   2.637378594012e-03   2.637112567506e-03   2.636888333968e-03   2.636711305015e-03   2.636585922028e-03   2.636517809015e-03   2.636510611468e-03   2.636575399622e-03   2.636710565995e-03   2.636916224304e-03   2.637196366115e-03   2.637562400265e-03   2.637997946124e-03   2.638525760712e-03   2.639120820434e-03   2.639845207071e-03   2.640683754554e-03   2.641578280251e-03   2.642551128597e-03   2.643613572882e-03   2.644766234639e-03   2.646002387499e-03   2.647317338553e-03   2.648706602894e-03   2.650172910023e-03   2.651724453993e-03   2.653324807811e-03   2.654918111888e-03   2.656329994408e-03   2.657599449418e-03   2.658843470099e-03   2.660091371698e-03   2.661243310504e-03   2.662283526549e-03   2.663269916125e-03   2.664146469107e-03   2.664930778221e-03   2.665611144454e-03   2.666194404124e-03   2.666669922557e-03   2.667034005304e-03   2.667287405625e-03   2.667433163312e-03   2.667466587684e-03   2.667393866021e-03   2.667220029037e-03   2.666949314806e-03   2.666585717739e-03   2.666137391728e-03   2.665612506721e-03   2.665018808652e-03   2.664364841569e-03   2.663659772599e-03   2.662913069753e-03   2.662134262474e-03   2.661332485455e-03   2.660517547893e-03   2.659704470629e-03   2.658907841189e-03   2.658122965263e-03   2.657350899880e-03   2.656595258593e-03   2.655860054403e-03   2.655148933931e-03   2.654465213227e-03   2.653811823020e-03   2.653191200836e-03   2.652605217264e-03   2.652055156071e-03   2.651541728878e-03   2.651065110403e-03   2.650624991789e-03   2.650220645962e-03   2.649850995524e-03   2.649514677734e-03   2.649210105266e-03   2.648935522497e-03   2.648689056798e-03   2.648468764291e-03   2.648272669808e-03   2.648098800957e-03   2.647945216477e-03   2.647810029104e-03   2.647691423353e-03   2.647587668600e-03   2.647497127927e-03   2.647418263883e-03   2.647349641961e-03   2.647289933792e-03   2.647237905931e-03   2.647192395173e-03   2.647152212294e-03   2.647116172259e-03   2.647083146265e-03   2.647053516266e-03   2.647030770692e-03   2.647030770692e-03   2.647053516266e-03
   2.646895542358e-03   2.646930413338e-03   2.646930413338e-03   2.646895542358e-03   2.646846048433e-03   2.646791416076e-03   2.646734150014e-03   2.646673449853e-03   2.646608028592e-03   2.646536810505e-03   2.646458947678e-03   2.646373684450e-03   2.646280287989e-03   2.646178033341e-03   2.646066213255e-03   2.645944153119e-03   2.645811225244e-03   2.645666862552e-03   2.645510573002e-03   2.645341955573e-03   2.645160718089e-03   2.644966696731e-03   2.644759876276e-03   2.644540408853e-03   2.644308628157e-03   2.644065055890e-03   2.643810397311e-03   2.643545525376e-03   2.643271462070e-03   2.642989367485e-03   2.642700495298e-03   2.642405982121e-03   2.642106490573e-03   2.641802361115e-03   2.641495003740e-03   2.641188432539e-03   2.640886999272e-03   2.640595051822e-03   2.640316914840e-03   2.640056944585e-03   2.639819612046e-03   2.639609435940e-03   2.639430872613e-03   2.639288231621e-03   2.639185343986e-03   2.639126537752e-03   2.639115639130e-03   2.639158646779e-03   2.639257689700e-03   2.639413233420e-03   2.639627927205e-03   2.639906317625e-03   2.640242804969e-03   2.640646451149e-03   2.641111893772e-03   2.641667155111e-03   2.642305501858e-03   2.642996180041e-03   2.643743645984e-03   2.644555028674e-03   2.645431460822e-03   2.646368710025e-03   2.647362495069e-03   2.648410862485e-03   2.649517847317e-03   2.650679859064e-03   2.651871649085e-03   2.653037746910e-03   2.654098705448e-03   2.655074677540e-03   2.656026252764e-03   2.656962980402e-03   2.657833482766e-03   2.658625482151e-03   2.659361266941e-03   2.660018965831e-03   2.660602448716e-03   2.661105357759e-03   2.661528388915e-03   2.661866007957e-03   2.662115710299e-03   2.662277288450e-03   2.662351608416e-03   2.662338078212e-03   2.662242211267e-03   2.662067848744e-03   2.661818822097e-03   2.661499924534e-03   2.661118042382e-03   2.660680240236e-03   2.660193695809e-03   2.659665988261e-03   2.659104923791e-03   2.658518336127e-03   2.657914020421e-03   2.657299617939e-03   2.656682841282e-03   2.656072604214e-03   2.655474372687e-03   2.654889028725e-03   2.654317770297e-03   2.653762638964e-03   2.653226076736e-03   2.652710350443e-03   2.652217434339e-03   2.651748971260e-03   2.651306238963e-03   2.650890130685e-03   2.650501155612e-03   2.650139456179e-03   2.649804838931e-03   2.649496814225e-03   2.649214639290e-03   2.648957361199e-03   2.648723858294e-03   2.648512879432e-03   2.648323080370e-03   2.648153056755e-03   2.648001373424e-03   2.647866589783e-03   2.647747281315e-03   2.647642057267e-03   2.647549574764e-03   2.647468549517e-03   2.647397763452e-03   2.647336069559e-03   2.647282394776e-03   2.647235742055e-03   2.647195192264e-03   2.647159897455e-03   2.647129054806e-03   2.647101841158e-03   2.647077417180e-03   2.647055116808e-03   2.647035433774e-03   2.647021344425e-03   2.647021344425e-03   2.647035433774e-03
   2.646895542358e-03   2.646930413338e-03   2.646930413338e-03   2.646895542358e-03   2.646846048433e-03   2.646791416076e-03   2.646734150014e-03   2.646673449853e-03   2.646608028592e-03   2.646536810505e-03   2.646458947678e-03   2.646373684450e-03   2.646280287989e-03   2.646178033341e-03   2.646066213255e-03   2.645944153119e-03   2.645811225244e-03   2.645666862552e-03   2.645510573002e-03   2.645341955573e-03   2.645160718089e-03   2.644966696731e-03   2.644759876276e-03   2.644540408853e-03   2.644308628157e-03   2.644065055890e-03   2.643810397311e-03   2.643545525376e-03   2.643271462070e-03   2.642989367485e-03   2.642700495298e-03   2.642405982121e-03   2.642106490573e-03   2.641802361115e-03   2.641495003740e-03   2.641188432539e-03   2.640886999272e-03   2.640595051822e-03   2.640316914840e-03   2.640056944585e-03   2.639819612046e-03   2.639609435940e-03   2.639430872613e-03   2.639288231621e-03   2.639185343986e-03   2.639126537752e-03   2.639115639130e-03   2.639158646779e-03   2.639257689700e-03   2.639413233420e-03   2.639627927205e-03   2.639906317625e-03   2.640242804969e-03   2.640646451149e-03   2.641111893772e-03   2.641667155111e-03   2.642305501858e-03   2.642996180041e-03   2.643743645984e-03   2.644555028674e-03   2.645431460822e-03   2.646368710025e-03   2.647362495069e-03   2.648410862485e-03   2.649517847317e-03   2.650679859064e-03   2.651871649085e-03   2.653037746910e-03   2.654098705448e-03   2.655074677540e-03   2.656026252764e-03   2.656962980402e-03   2.657833482766e-03   2.658625482151e-03   2.659361266941e-03   2.660018965831e-03   2.660602448716e-03   2.661105357759e-03   2.661528388915e-03   2.661866007957e-03   2.662115710299e-03   2.662277288450e-03   2.662351608416e-03   2.662338078212e-03   2.662242211267e-03   2.662067848744e-03   2.661818822097e-03   2.661499924534e-03   2.661118042382e-03   2.660680240236e-03   2.660193695809e-03   2.659665988261e-03   2.659104923791e-03   2.658518336127e-03   2.657914020421e-03   2.657299617939e-03   2.656682841282e-03   2.656072604214e-03   2.655474372687e-03   2.654889028725e-03   2.654317770297e-03   2.653762638964e-03   2.653226076736e-03   2.652710350443e-03   2.652217434339e-03   2.651748971260e-03   2.651306238963e-03   2.650890130685e-03   2.650501155612e-03   2.650139456179e-03   2.649804838931e-03   2.649496814225e-03   2.649214639290e-03   2.648957361199e-03   2.648723858294e-03   2.648512879432e-03   2.648323080370e-03   2.648153056755e-03   2.648001373424e-03   2.647866589783e-03   2.647747281315e-03   2.647642057267e-03   2.647549574764e-03   2.647468549517e-03   2.647397763452e-03   2.647336069559e-03   2.647282394776e-03   2.647235742055e-03   2.647195192264e-03   2.647159897455e-03   2.647129054806e-03   2.647101841158e-03   2.647077417180e-03   2.647055116808e-03   2.647035433774e-03   2.647021344425e-03   2.647021344425e-03   2.647035433774e-03
   2.646851315835e-03   2.646905026151e-03   2.646905026151e-03   2.646851315835e-03   2.646780077048e-03   2.646702716902e-03   2.646621846856e-03   2.646536080026e-03   2.646443743387e-03   2.646343448128e-03   2.646234086347e-03   2.646114649318e-03   2.645984156714e-03   2.645841647186e-03   2.645686194596e-03   2.645516927981e-03   2.645333050533e-03   2.645133858243e-03   2.644918759790e-03   2.644687298810e-03   2.644439179250e-03   2.644174293797e-03   2.643892753205e-03   2.643594911184e-03   2.643281378786e-03   2.642953024469e-03   2.642610957059e-03   2.642256490707e-03   2.641891105729e-03   2.641516428855e-03   2.641134174333e-03   2.640745765576e-03   2.640351508862e-03   2.639950829568e-03   2.639545811165e-03   2.639143767261e-03   2.638750837551e-03   2.638372493499e-03   2.638014084645e-03   2.637680950940e-03   2.637378594012e-03   2.637112567506e-03   2.636888333968e-03   2.636711305015e-03   2.636585922028e-03   2.636517809015e-03   2.636510611468e-03   2.636575399622e-03   2.636710565995e-03   2.636916224304e-03   2.637196366115e-03   2.637562400265e-03   2.637997946124e-03   2.638525760712e-03   2.639120820434e-03   2.639845207071e-03   2.640683754554e-03   2.641578280251e-03   2.642551128597e-03   2.643613572882e-03   2.644766234639e-03   2.646002387499e-03   2.647317338553e-03   2.648706602894e-03   2.650172910023e-03   2.651724453993e-03   2.653324807811e-03   2.654918111888e-03   2.656329994408e-03   2.657599449418e-03   2.658843470099e-03   2.660091371698e-03   2.661243310504e-03   2.662283526549e-03   2.663269916125e-03   2.664146469107e-03   2.664930778221e-03   2.665611144454e-03   2.666194404124e-03   2.666669922557e-03   2.667034005304e-03   2.667287405625e-03   2.667433163312e-03   2.667466587684e-03   2.667393866021e-03   2.667220029037e-03   2.666949314806e-03   2.666585717739e-03   2.666137391728e-03   2.665612506721e-03   2.665018808652e-03   2.664364841569e-03   2.663659772599e-03   2.662913069753e-03   2.662134262474e-03   2.661332485455e-03   2.660517547893e-03   2.659704470629e-03   2.658907841189e-03   2.658122965263e-03   2.657350899880e-03   2.656595258593e-03   2.655860054403e-03   2.655148933931e-03   2.654465213227e-03   2.653811823020e-03   2.653191200836e-03   2.652605217264e-03   2.652055156071e-03   2.651541728878e-03   2.651065110403e-03   2.650624991789e-03   2.650220645962e-03   2.649850995524e-03   2.649514677734e-03   2.649210105266e-03   2.648935522497e-03   2.648689056798e-03   2.648468764291e-03   2.648272669808e-03   2.648098800957e-03   2.647945216477e-03   2.647810029104e-03   2.647691423353e-03   2.647587668600e-03   2.647497127927e-03   2.647418263883e-03   2.647349641961e-03   2.647289933792e-03   2.647237905931e-03   2.647192395173e-03   2.647152212294e-03   2.647116172259e-03   2.647083146265e-03   2.647053516266e-03   2.647030770692e-03   2.647030770692e-03   2.647053516266e-03
   2.646785478998e-03   2.646864251359e-03   2.646864251359e-03   2.646785478998e-03   2.646681362541e-03   2.646568924975e-03   2.646451619957e-03   2.646327167985e-03   2.646193081494e-03   2.646047365086e-03   2.645888426059e-03   2.645714796188e-03   2.645525038921e-03   2.645317745969e-03   2.645091563749e-03   2.644845221725e-03   2.644577559061e-03   2.644287551555e-03   2.643974340755e-03   2.643637266430e-03   2.643275903451e-03   2.642890104201e-03   2.642480045827e-03   2.642046276157e-03   2.641589744939e-03   2.641111805413e-03   2.640614177995e-03   2.640098881062e-03   2.639568159812e-03   2.639024475896e-03   2.638470532491e-03   2.637908857186e-03   2.637340132700e-03   2.636761659190e-03   2.636173684034e-03   2.635589066865e-03   2.635018000258e-03   2.634468671356e-03   2.633948683163e-03   2.633465476742e-03   2.633026780044e-03   2.632640499207e-03   2.632314413461e-03   2.632056218074e-03   2.631872018546e-03   2.631770539391e-03   2.631756836456e-03   2.631840710304e-03   2.632027061250e-03   2.632310864820e-03   2.632699949480e-03   2.633214145312e-03   2.633823939875e-03   2.634566916484e-03   2.635399483881e-03   2.636428683525e-03   2.637624914970e-03   2.638894354725e-03   2.640281560922e-03   2.641806073388e-03   2.643468171576e-03   2.645257269402e-03   2.647166571224e-03   2.649191566646e-03   2.651338583232e-03   2.653608285222e-03   2.655959289435e-03   2.658336372879e-03   2.660417686605e-03   2.662250278908e-03   2.664043951042e-03   2.665861945568e-03   2.667543639409e-03   2.669055963172e-03   2.670501043580e-03   2.671785644473e-03   2.672938958221e-03   2.673943953073e-03   2.674814702020e-03   2.675532991144e-03   2.676093218158e-03   2.676498014740e-03   2.676748047718e-03   2.676841489369e-03   2.676781275847e-03   2.676573222418e-03   2.676223235872e-03   2.675735414917e-03   2.675121474572e-03   2.674392017804e-03   2.673557065852e-03   2.672628233515e-03   2.671618240940e-03   2.670540467391e-03   2.669408661771e-03   2.668236765592e-03   2.667042027944e-03   2.665849391807e-03   2.664680840705e-03   2.663525246661e-03   2.662384435080e-03   2.661264996429e-03   2.660173693555e-03   2.659116508325e-03   2.658098859277e-03   2.657125529038e-03   2.656200491881e-03   2.655326808629e-03   2.654506595852e-03   2.653741049591e-03   2.653030513202e-03   2.652374575304e-03   2.651772178202e-03   2.651221723957e-03   2.650721174638e-03   2.650268146558e-03   2.649859997755e-03   2.649493907544e-03   2.649166947240e-03   2.648876141631e-03   2.648618521194e-03   2.648391165319e-03   2.648191236999e-03   2.648016009612e-03   2.647862886515e-03   2.647729414183e-03   2.647613290644e-03   2.647512370069e-03   2.647424666277e-03   2.647348337165e-03   2.647281658306e-03   2.647222896251e-03   2.647170342913e-03   2.647122255555e-03   2.647078890860e-03   2.647045180375e-03   2.647045180375e-03   2.647078890860e-03
   2.646708932820e-03   2.646815763958e-03   2.646815763958e-03   2.646708932820e-03   2.646566993938e-03   2.646413517767e-03   2.646253431906e-03   2.646083567374e-03   2.645900419109e-03   2.645701202124e-03   2.645483706763e-03   2.645245892227e-03   2.644985750611e-03   2.644701305139e-03   2.644390649161e-03   2.644051985483e-03   2.643683662660e-03   2.643284212026e-03   2.642852387939e-03   2.642387212224e-03   2.641888023684e-03   2.641354534423e-03   2.640786894542e-03   2.640185762160e-03   2.639552363762e-03   2.638888516503e-03   2.638196585076e-03   2.637479372542e-03   2.636739998376e-03   2.635981888041e-03   2.635208907615e-03   2.634424948190e-03   2.633631477071e-03   2.632824519285e-03   2.632000446027e-03   2.631178461633e-03   2.630372830031e-03   2.629595449082e-03   2.628857341991e-03   2.628169081176e-03   2.627541600249e-03   2.626986117863e-03   2.626513676384e-03   2.626135236227e-03   2.625859093074e-03   2.625697613876e-03   2.625657097982e-03   2.625755583520e-03   2.625995537702e-03   2.626369927986e-03   2.626890185186e-03   2.627585751058e-03   2.628413368905e-03   2.629426513469e-03   2.630564560354e-03   2.631982780309e-03   2.633633343358e-03   2.635384974596e-03   2.637305663536e-03   2.639425094942e-03   2.641742522083e-03   2.644243129348e-03   2.646918180863e-03   2.649760462642e-03   2.652777241120e-03   2.655972587531e-03   2.659290363842e-03   2.662685811721e-03   2.665659524928e-03   2.668244924517e-03   2.670767362901e-03   2.673333041725e-03   2.675720123735e-03   2.677870193618e-03   2.679927312903e-03   2.681759487830e-03   2.683405607839e-03   2.684843448093e-03   2.686094117812e-03   2.687128464105e-03   2.687937720730e-03   2.688527258070e-03   2.688893943262e-03   2.689040869353e-03   2.688967147714e-03   2.688680119495e-03   2.688188396737e-03   2.687498160760e-03   2.686626232456e-03   2.685587834310e-03   2.684397580192e-03   2.683072556378e-03   2.681631504517e-03   2.680094157863e-03   2.678480712952e-03   2.676812043190e-03   2.675115077705e-03   2.673422527917e-03   2.671768081129e-03   2.670132242868e-03   2.668517800250e-03   2.666935125383e-03   2.665394080457e-03   2.663903093368e-03   2.662469694172e-03   2.661100478087e-03   2.659800869686e-03   2.658574972530e-03   2.657425528522e-03   2.656353976072e-03   2.655360572867e-03   2.654444542851e-03   2.653604224873e-03   2.652837217155e-03   2.652140516668e-03   2.651510651611e-03   2.650943804483e-03   2.650435923597e-03   2.649982821813e-03   2.649580261990e-03   2.649224029247e-03   2.648909990410e-03   2.648634141387e-03   2.648392643334e-03   2.648181848681e-03   2.647998318171e-03   2.647838831291e-03   2.647700391183e-03   2.647580228166e-03   2.647475780638e-03   2.647384667875e-03   2.647304521257e-03   2.647232995295e-03   2.647167573170e-03   2.647108386849e-03   2.647062300350e-03   2.647062300350e-03   2.647108386849e-03
   2.646626225904e-03   2.646763116745e-03   2.646763116745e-03   2.646626225904e-03   2.646443602190e-03   2.646245760186e-03   2.646039306427e-03   2.645820244051e-03   2.645583980058e-03   2.645326847358e-03   2.645045946858e-03   2.644738608108e-03   2.644402196247e-03   2.644034106954e-03   2.643631819218e-03   2.643192947874e-03   2.642715290962e-03   2.642196877733e-03   2.641636020912e-03   2.641031374157e-03   2.640381995223e-03   2.639687416347e-03   2.638947723809e-03   2.638163645684e-03   2.637336636518e-03   2.636468929245e-03   2.635563509674e-03   2.634623987221e-03   2.633654417668e-03   2.632659268975e-03   2.631643644361e-03   2.630612857965e-03   2.629569166906e-03   2.628507017405e-03   2.627420585542e-03   2.626333727904e-03   2.625264759062e-03   2.624229784509e-03   2.623243789731e-03   2.622320926354e-03   2.621475800011e-03   2.620723446273e-03   2.620078713587e-03   2.619556438658e-03   2.619167489493e-03   2.618928486161e-03   2.618848244603e-03   2.618950984507e-03   2.619240004974e-03   2.619706815147e-03   2.620364638585e-03   2.621253165093e-03   2.622315934419e-03   2.623623059108e-03   2.625097686018e-03   2.626943769323e-03   2.629092695627e-03   2.631377058562e-03   2.633889193679e-03   2.636671846416e-03   2.639720972121e-03   2.643017579310e-03   2.646551292747e-03   2.650310482234e-03   2.654297961745e-03   2.658524999808e-03   2.662942911715e-03   2.667486554344e-03   2.671490434683e-03   2.674941183892e-03   2.678290132138e-03   2.681697481024e-03   2.684885307571e-03   2.687767545353e-03   2.690525435514e-03   2.692985766901e-03   2.695195346447e-03   2.697128478640e-03   2.698813423602e-03   2.700206728781e-03   2.701295878829e-03   2.702089940968e-03   2.702582839936e-03   2.702777376960e-03   2.702674461601e-03   2.702283109823e-03   2.701615084933e-03   2.700680050357e-03   2.699500333403e-03   2.698097684590e-03   2.696492628644e-03   2.694708952352e-03   2.692772686400e-03   2.690711118220e-03   2.688551669721e-03   2.686322466136e-03   2.684060084479e-03   2.681803270308e-03   2.679603104300e-03   2.677430154325e-03   2.675287367718e-03   2.673189188587e-03   2.671148669554e-03   2.669176709198e-03   2.667282984852e-03   2.665475956041e-03   2.663762519335e-03   2.662147800996e-03   2.660635132395e-03   2.659226159916e-03   2.657921013285e-03   2.656718487498e-03   2.655616228613e-03   2.654610921350e-03   2.653698473467e-03   2.652874191347e-03   2.652132942532e-03   2.651469302441e-03   2.650877683824e-03   2.650352448435e-03   2.649888001102e-03   2.649478866831e-03   2.649119751901e-03   2.648805590147e-03   2.648531575862e-03   2.648293184833e-03   2.648086186593e-03   2.647906649281e-03   2.647750943121e-03   2.647615718485e-03   2.647497874038e-03   2.647394328749e-03   2.647301980351e-03   2.647217425439e-03   2.647140787098e-03   2.647081220503e-03   2.647081220503e-03   2.647140787098e-03
   2.646537151749e-03   2.646706453093e-03   2.646706453093e-03   2.646537151749e-03   2.646310627858e-03   2.646064901139e-03   2.645808414113e-03   2.645536340299e-03   2.645242940226e-03   2.644923597536e-03   2.644574670386e-03   2.644192818776e-03   2.643774745890e-03   2.643317185382e-03   2.642816968229e-03   2.642271090059e-03   2.641676770574e-03   2.641031513102e-03   2.640333169416e-03   2.639580011007e-03   2.638770806938e-03   2.637904909583e-03   2.636982350232e-03   2.636003943204e-03   2.634971387553e-03   2.633887339392e-03   2.632755406746e-03   2.631580017172e-03   2.630366196667e-03   2.629119509193e-03   2.627846371130e-03   2.626553648929e-03   2.625244557280e-03   2.623911985917e-03   2.622546888084e-03   2.621178723346e-03   2.619829838815e-03   2.618520817751e-03   2.617270652285e-03   2.616097090733e-03   2.615018567316e-03   2.614054183651e-03   2.613222898880e-03   2.612543788697e-03   2.612030280531e-03   2.611703075182e-03   2.611574456942e-03   2.611674130691e-03   2.612008101385e-03   2.612566303651e-03   2.613363299927e-03   2.614448041471e-03   2.615752057077e-03   2.617362504651e-03   2.619187139169e-03   2.621478267147e-03   2.624144382912e-03   2.626985036925e-03   2.630117681273e-03   2.633602823318e-03   2.637430523640e-03   2.641577789190e-03   2.646032436151e-03   2.650775456100e-03   2.655802138846e-03   2.661127095691e-03   2.666742981514e-03   2.672532780836e-03   2.677670934507e-03   2.682065128776e-03   2.686299885207e-03   2.690602086990e-03   2.694646937143e-03   2.698321497202e-03   2.701838917324e-03   2.704981948858e-03   2.707802956689e-03   2.710275794993e-03   2.712436900322e-03   2.714225184108e-03   2.715624017784e-03   2.716647576864e-03   2.717285522137e-03   2.717542838180e-03   2.717418917200e-03   2.716926315666e-03   2.716079304341e-03   2.714892413349e-03   2.713391872625e-03   2.711607633869e-03   2.709566431071e-03   2.707298877672e-03   2.704838558401e-03   2.702220570177e-03   2.699479683345e-03   2.696651668000e-03   2.693782755503e-03   2.690916980670e-03   2.688128819601e-03   2.685377782305e-03   2.682665541782e-03   2.680010907467e-03   2.677430464204e-03   2.674937863866e-03   2.672545182415e-03   2.670262973836e-03   2.668099798556e-03   2.666061979108e-03   2.664153601342e-03   2.662376654508e-03   2.660731225943e-03   2.659215718546e-03   2.657827082987e-03   2.656561056740e-03   2.655412399889e-03   2.654375119272e-03   2.653442675203e-03   2.652608167482e-03   2.651864499047e-03   2.651204516835e-03   2.650621130199e-03   2.650107407703e-03   2.649656653605e-03   2.649262465568e-03   2.648918775386e-03   2.648619874711e-03   2.648360429449e-03   2.648135484778e-03   2.647940469108e-03   2.647771169036e-03   2.647623687693e-03   2.647494142448e-03   2.647378571070e-03   2.647272631952e-03   2.647176551698e-03   2.647102068904e-03   2.647102068904e-03   2.647176551698e-03
   2.646440215516e-03   2.646644815486e-03   2.646644815486e-03   2.646440215516e-03   2.646165693409e-03   2.645867587993e-03   2.645556423148e-03   2.645226523837e-03   2.644870912477e-03   2.644483943116e-03   2.644061171695e-03   2.643598544236e-03   2.643092063938e-03   2.642537766828e-03   2.641931802600e-03   2.641270517926e-03   2.640550528923e-03   2.639768792847e-03   2.638922686295e-03   2.638010091575e-03   2.637029490734e-03   2.635980067609e-03   2.634861820256e-03   2.633675683552e-03   2.632423649817e-03   2.631108856976e-03   2.629735593062e-03   2.628309156092e-03   2.626835594165e-03   2.625321623205e-03   2.623775038690e-03   2.622204371118e-03   2.620614012431e-03   2.618995347625e-03   2.617335537548e-03   2.615669277048e-03   2.614023605432e-03   2.612424212995e-03   2.610894152292e-03   2.609454728553e-03   2.608128319806e-03   2.606938296345e-03   2.605907988230e-03   2.605061076994e-03   2.604413497583e-03   2.603989388077e-03   2.603805108571e-03   2.603897058080e-03   2.604271863682e-03   2.604922350779e-03   2.605860429080e-03   2.607144824093e-03   2.608695325664e-03   2.610616641675e-03   2.612802411033e-03   2.615552483266e-03   2.618750262758e-03   2.622166496701e-03   2.625944999054e-03   2.630169936439e-03   2.634822545974e-03   2.639874410915e-03   2.645309318990e-03   2.651099282719e-03   2.657232408669e-03   2.663737521191e-03   2.670658407539e-03   2.677792250124e-03   2.684182219911e-03   2.689609859212e-03   2.694796348806e-03   2.700050211510e-03   2.705013430442e-03   2.709547565639e-03   2.713891240552e-03   2.717781040336e-03   2.721271502546e-03   2.724339111721e-03   2.727029977042e-03   2.729262091633e-03   2.731013731577e-03   2.732305577660e-03   2.733119808032e-03   2.733475641962e-03   2.733352038036e-03   2.732773530590e-03   2.731758095290e-03   2.730324549656e-03   2.728500376277e-03   2.726324793086e-03   2.723831478050e-03   2.721057836815e-03   2.718045151527e-03   2.714836608626e-03   2.711474868179e-03   2.708004475328e-03   2.704480911397e-03   2.700953660354e-03   2.697526402762e-03   2.694147593715e-03   2.690815603594e-03   2.687553892192e-03   2.684383140641e-03   2.681320201265e-03   2.678379902100e-03   2.675575227379e-03   2.672916724678e-03   2.670412211457e-03   2.668066774318e-03   2.665882920940e-03   2.663860804556e-03   2.661998488017e-03   2.660292231586e-03   2.658736791286e-03   2.657325713527e-03   2.656051614221e-03   2.654906435248e-03   2.653881674726e-03   2.652968589407e-03   2.652158368737e-03   2.651442281014e-03   2.650811792716e-03   2.650258662650e-03   2.649775012836e-03   2.649353378418e-03   2.648986738983e-03   2.648668535729e-03   2.648392677197e-03   2.648153544293e-03   2.647945961701e-03   2.647765141418e-03   2.647606298898e-03   2.647464513313e-03   2.647334439708e-03   2.647216475378e-03   2.647125297234e-03   2.647125297234e-03   2.647216475378e-03
   2.646333729807e-03   2.646577077382e-03   2.646577077382e-03   2.646333729807e-03   2.646006222860e-03   2.645650212033e-03   2.645278637184e-03   2.644884960710e-03   2.644460851046e-03   2.643999530264e-03   2.643495678258e-03   2.642944470491e-03   2.642341160303e-03   2.641681038896e-03   2.640959530253e-03   2.640172291767e-03   2.639315300873e-03   2.638384939648e-03   2.637378087071e-03   2.636292221812e-03   2.635125534789e-03   2.633877050095e-03   2.632546755027e-03   2.631135740690e-03   2.629646343778e-03   2.628082254134e-03   2.626448524479e-03   2.624751410769e-03   2.622998069651e-03   2.621196459791e-03   2.619355845377e-03   2.617486532657e-03   2.615594349776e-03   2.613669417186e-03   2.611694539929e-03   2.609708505903e-03   2.607743956283e-03   2.605832680506e-03   2.604001962213e-03   2.602276718882e-03   2.600683471076e-03   2.599250131537e-03   2.598004749925e-03   2.596976111498e-03   2.596182917925e-03   2.595652198469e-03   2.595402203063e-03   2.595479866887e-03   2.595896591934e-03   2.596639537988e-03   2.597718404716e-03   2.599207452237e-03   2.601013314726e-03   2.603256436261e-03   2.605818165872e-03   2.609044760293e-03   2.612792299578e-03   2.616808300961e-03   2.621264564085e-03   2.626275658492e-03   2.631809730678e-03   2.637829394672e-03   2.644310571048e-03   2.651216866536e-03   2.658537966539e-03   2.666329758113e-03   2.674653999863e-03   2.683268402858e-03   2.691080382041e-03   2.697657909793e-03   2.703890014368e-03   2.710179494897e-03   2.716151236712e-03   2.721638837384e-03   2.726898268129e-03   2.731621102096e-03   2.735860214157e-03   2.739597402225e-03   2.742890223221e-03   2.745632418125e-03   2.747794018230e-03   2.749404271803e-03   2.750444711321e-03   2.750933287700e-03   2.750845055539e-03   2.750201975563e-03   2.749028865851e-03   2.747351294995e-03   2.745197220028e-03   2.742614189742e-03   2.739643957332e-03   2.736331200026e-03   2.732725320793e-03   2.728878219513e-03   2.724841546580e-03   2.720670066744e-03   2.716427538434e-03   2.712169915760e-03   2.708035581620e-03   2.703963387308e-03   2.699945678470e-03   2.696010776338e-03   2.692184179187e-03   2.688486513362e-03   2.684935794977e-03   2.681547865202e-03   2.678335667098e-03   2.675308856760e-03   2.672473781245e-03   2.669833646599e-03   2.667388779416e-03   2.665136944161e-03   2.663073696707e-03   2.661192752420e-03   2.659486347626e-03   2.657945580362e-03   2.656560723142e-03   2.655321503862e-03   2.654217352762e-03   2.653237614785e-03   2.652371727781e-03   2.651609367894e-03   2.650940564171e-03   2.650355784778e-03   2.649845997638e-03   2.649402708403e-03   2.649017981043e-03   2.648684444837e-03   2.648395301027e-03   2.648144289913e-03   2.647925615593e-03   2.647733473461e-03   2.647561862109e-03   2.647404331749e-03   2.647261508249e-03   2.647151448533e-03   2.647151448533e-03   2.647261508249e-03
