   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002277e+00   5.029300002277e+00   5.029300002277e+00   5.029300002275e+00   5.029300002269e+00   5.029300002262e+00   5.029300002266e+00   5.029300002260e+00   5.029300002252e+00   5.029300002237e+00   5.029300002212e+00   5.029300002174e+00   5.029300002106e+00   5.029300001981e+00   5.029300001802e+00   5.029300001592e+00   5.029300001337e+00   5.029300001006e+00   5.029300000599e+00   5.029300000124e+00   5.029299999607e+00   5.029299999058e+00   5.029299998522e+00   5.029299998057e+00   5.029299997716e+00   5.029299997563e+00   5.029299997647e+00   5.029299997985e+00   5.029299998568e+00   5.029299999355e+00   5.029300000283e+00   5.029300001288e+00   5.029300002360e+00   5.029300003454e+00   5.029300004499e+00   5.029300005494e+00   5.029300006376e+00   5.029300007050e+00   5.029300007470e+00   5.029300007613e+00   5.029300007482e+00   5.029300007134e+00   5.029300006622e+00   5.029300006022e+00   5.029300005398e+00   5.029300004796e+00   5.029300004246e+00   5.029300003771e+00   5.029300003375e+00   5.029300003069e+00   5.029300002835e+00   5.029300002644e+00   5.029300002486e+00   5.029300002391e+00   5.029300002346e+00   5.029300002316e+00   5.029300002299e+00   5.029300002290e+00   5.029300002285e+00   5.029300002287e+00   5.029300002282e+00   5.029300002276e+00   5.029300002275e+00   5.029300002274e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002273e+00   5.029300002268e+00   5.029300002259e+00   5.029300002264e+00   5.029300002262e+00   5.029300002258e+00   5.029300002251e+00   5.029300002238e+00   5.029300002222e+00   5.029300002198e+00   5.029300002162e+00   5.029300002101e+00   5.029300002005e+00   5.029300001896e+00   5.029300001789e+00   5.029300001686e+00   5.029300001578e+00   5.029300001469e+00   5.029300001377e+00   5.029300001312e+00   5.029300001284e+00   5.029300001306e+00   5.029300001385e+00   5.029300001508e+00   5.029300001672e+00   5.029300001867e+00   5.029300002085e+00   5.029300002304e+00   5.029300002496e+00   5.029300002746e+00   5.029300002946e+00   5.029300003129e+00   5.029300003274e+00   5.029300003372e+00   5.029300003405e+00   5.029300003381e+00   5.029300003314e+00   5.029300003208e+00   5.029300003088e+00   5.029300002959e+00   5.029300002835e+00   5.029300002726e+00   5.029300002610e+00   5.029300002499e+00   5.029300002414e+00   5.029300002363e+00   5.029300002336e+00   5.029300002315e+00   5.029300002302e+00   5.029300002294e+00   5.029300002289e+00   5.029300002285e+00   5.029300002291e+00   5.029300002284e+00   5.029300002278e+00   5.029300002276e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002273e+00   5.029300002268e+00   5.029300002259e+00   5.029300002264e+00   5.029300002262e+00   5.029300002258e+00   5.029300002251e+00   5.029300002238e+00   5.029300002222e+00   5.029300002198e+00   5.029300002162e+00   5.029300002101e+00   5.029300002005e+00   5.029300001896e+00   5.029300001789e+00   5.029300001686e+00   5.029300001578e+00   5.029300001469e+00   5.029300001377e+00   5.029300001312e+00   5.029300001284e+00   5.029300001306e+00   5.029300001385e+00   5.029300001508e+00   5.029300001672e+00   5.029300001867e+00   5.029300002085e+00   5.029300002304e+00   5.029300002496e+00   5.029300002746e+00   5.029300002946e+00   5.029300003129e+00   5.029300003274e+00   5.029300003372e+00   5.029300003405e+00   5.029300003381e+00   5.029300003314e+00   5.029300003208e+00   5.029300003088e+00   5.029300002959e+00   5.029300002835e+00   5.029300002726e+00   5.029300002610e+00   5.029300002499e+00   5.029300002414e+00   5.029300002363e+00   5.029300002336e+00   5.029300002315e+00   5.029300002302e+00   5.029300002294e+00   5.029300002289e+00   5.029300002285e+00   5.029300002291e+00   5.029300002284e+00   5.029300002278e+00   5.029300002276e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002277e+00   5.029300002277e+00   5.029300002277e+00   5.029300002275e+00   5.029300002269e+00   5.029300002262e+00   5.029300002266e+00   5.029300002260e+00   5.029300002252e+00   5.029300002237e+00   5.029300002212e+00   5.029300002174e+00   5.029300002106e+00   5.029300001981e+00   5.029300001802e+00   5.029300001592e+00   5.029300001337e+00   5.029300001006e+00   5.029300000599e+00   5.029300000124e+00   5.029299999607e+00   5.029299999058e+00   5.029299998522e+00   5.029299998057e+00   5.029299997716e+00   5.029299997563e+00   5.029299997647e+00   5.029299997985e+00   5.029299998568e+00   5.029299999355e+00   5.029300000283e+00   5.029300001288e+00   5.029300002360e+00   5.029300003454e+00   5.029300004499e+00   5.029300005494e+00   5.029300006376e+00   5.029300007050e+00   5.029300007470e+00   5.029300007613e+00   5.029300007482e+00   5.029300007134e+00   5.029300006622e+00   5.029300006022e+00   5.029300005398e+00   5.029300004796e+00   5.029300004246e+00   5.029300003771e+00   5.029300003375e+00   5.029300003069e+00   5.029300002835e+00   5.029300002644e+00   5.029300002486e+00   5.029300002391e+00   5.029300002346e+00   5.029300002316e+00   5.029300002299e+00   5.029300002290e+00   5.029300002285e+00   5.029300002287e+00   5.029300002282e+00   5.029300002276e+00   5.029300002275e+00   5.029300002274e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002277e+00   5.029300002277e+00   5.029300002275e+00   5.029300002271e+00   5.029300002261e+00   5.029300002264e+00   5.029300002259e+00   5.029300002250e+00   5.029300002233e+00   5.029300002203e+00   5.029300002155e+00   5.029300002078e+00   5.029300001954e+00   5.029300001746e+00   5.029300001447e+00   5.029300001067e+00   5.029300000573e+00   5.029299999926e+00   5.029299999110e+00   5.029299998130e+00   5.029299996989e+00   5.029299995718e+00   5.029299994390e+00   5.029299993102e+00   5.029299991975e+00   5.029299991149e+00   5.029299990786e+00   5.029299990989e+00   5.029299991824e+00   5.029299993262e+00   5.029299995205e+00   5.029299997481e+00   5.029299999935e+00   5.029300002485e+00   5.029300005042e+00   5.029300007616e+00   5.029300010064e+00   5.029300012235e+00   5.029300013908e+00   5.029300014963e+00   5.029300015333e+00   5.029300015033e+00   5.029300014207e+00   5.029300012972e+00   5.029300011524e+00   5.029300010005e+00   5.029300008530e+00   5.029300007192e+00   5.029300006031e+00   5.029300005070e+00   5.029300004293e+00   5.029300003703e+00   5.029300003260e+00   5.029300002923e+00   5.029300002666e+00   5.029300002502e+00   5.029300002415e+00   5.029300002358e+00   5.029300002323e+00   5.029300002303e+00   5.029300002293e+00   5.029300002286e+00   5.029300002289e+00   5.029300002280e+00   5.029300002276e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002273e+00   5.029300002266e+00   5.029300002259e+00   5.029300002259e+00   5.029300002251e+00   5.029300002236e+00   5.029300002207e+00   5.029300002159e+00   5.029300002080e+00   5.029300001957e+00   5.029300001761e+00   5.029300001452e+00   5.029300000993e+00   5.029300000365e+00   5.029299999544e+00   5.029299998452e+00   5.029299997037e+00   5.029299995282e+00   5.029299993172e+00   5.029299990732e+00   5.029299988044e+00   5.029299985248e+00   5.029299982558e+00   5.029299980215e+00   5.029299978528e+00   5.029299977836e+00   5.029299978277e+00   5.029299980043e+00   5.029299983098e+00   5.029299987258e+00   5.029299992149e+00   5.029299997402e+00   5.029300002706e+00   5.029300007977e+00   5.029300013513e+00   5.029300018772e+00   5.029300023433e+00   5.029300026989e+00   5.029300029256e+00   5.029300030126e+00   5.029300029535e+00   5.029300027907e+00   5.029300025377e+00   5.029300022380e+00   5.029300019189e+00   5.029300016070e+00   5.029300013200e+00   5.029300010686e+00   5.029300008575e+00   5.029300006884e+00   5.029300005552e+00   5.029300004556e+00   5.029300003825e+00   5.029300003277e+00   5.029300002893e+00   5.029300002653e+00   5.029300002503e+00   5.029300002410e+00   5.029300002353e+00   5.029300002319e+00   5.029300002302e+00   5.029300002293e+00   5.029300002290e+00   5.029300002286e+00   5.029300002278e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002275e+00   5.029300002271e+00   5.029300002260e+00   5.029300002260e+00   5.029300002254e+00   5.029300002242e+00   5.029300002219e+00   5.029300002178e+00   5.029300002107e+00   5.029300001991e+00   5.029300001805e+00   5.029300001519e+00   5.029300001079e+00   5.029300000404e+00   5.029299999461e+00   5.029299998183e+00   5.029299996460e+00   5.029299994193e+00   5.029299991309e+00   5.029299987742e+00   5.029299983510e+00   5.029299978687e+00   5.029299973440e+00   5.029299968075e+00   5.029299962961e+00   5.029299958589e+00   5.029299955534e+00   5.029299954345e+00   5.029299955297e+00   5.029299958664e+00   5.029299964518e+00   5.029299972560e+00   5.029299982224e+00   5.029299992749e+00   5.029300003100e+00   5.029300013332e+00   5.029300024428e+00   5.029300034817e+00   5.029300043845e+00   5.029300050629e+00   5.029300054972e+00   5.029300056733e+00   5.029300055878e+00   5.029300052979e+00   5.029300048368e+00   5.029300042776e+00   5.029300036714e+00   5.029300030662e+00   5.029300024980e+00   5.029300019931e+00   5.029300015638e+00   5.029300012117e+00   5.029300009366e+00   5.029300007252e+00   5.029300005690e+00   5.029300004557e+00   5.029300003737e+00   5.029300003188e+00   5.029300002836e+00   5.029300002613e+00   5.029300002474e+00   5.029300002389e+00   5.029300002340e+00   5.029300002311e+00   5.029300002299e+00   5.029300002290e+00   5.029300002292e+00   5.029300002281e+00   5.029300002276e+00   5.029300002275e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002274e+00   5.029300002268e+00   5.029300002257e+00   5.029300002259e+00   5.029300002250e+00   5.029300002233e+00   5.029300002201e+00   5.029300002145e+00   5.029300002048e+00   5.029300001887e+00   5.029300001630e+00   5.029300001225e+00   5.029300000615e+00   5.029299999680e+00   5.029299998330e+00   5.029299996452e+00   5.029299993893e+00   5.029299990468e+00   5.029299986034e+00   5.029299980421e+00   5.029299973598e+00   5.029299965640e+00   5.029299956759e+00   5.029299947332e+00   5.029299937895e+00   5.029299929085e+00   5.029299921750e+00   5.029299916800e+00   5.029299914986e+00   5.029299916808e+00   5.029299922809e+00   5.029299932983e+00   5.029299947104e+00   5.029299964728e+00   5.029299984455e+00   5.029300003715e+00   5.029300022855e+00   5.029300043626e+00   5.029300062454e+00   5.029300078276e+00   5.029300090102e+00   5.029300097604e+00   5.029300100961e+00   5.029300099814e+00   5.029300095302e+00   5.029300087740e+00   5.029300078310e+00   5.029300067852e+00   5.029300057152e+00   5.029300046795e+00   5.029300037365e+00   5.029300029171e+00   5.029300022313e+00   5.029300016843e+00   5.029300012610e+00   5.029300009434e+00   5.029300007125e+00   5.029300005471e+00   5.029300004311e+00   5.029300003544e+00   5.029300003055e+00   5.029300002741e+00   5.029300002545e+00   5.029300002429e+00   5.029300002361e+00   5.029300002323e+00   5.029300002303e+00   5.029300002293e+00   5.029300002294e+00   5.029300002284e+00   5.029300002277e+00   5.029300002276e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002273e+00   5.029300002265e+00   5.029300002256e+00   5.029300002256e+00   5.029300002245e+00   5.029300002223e+00   5.029300002183e+00   5.029300002109e+00   5.029300001985e+00   5.029300001773e+00   5.029300001432e+00   5.029300000897e+00   5.029300000074e+00   5.029299998815e+00   5.029299996980e+00   5.029299994345e+00   5.029299990743e+00   5.029299985846e+00   5.029299979331e+00   5.029299971023e+00   5.029299960715e+00   5.029299948465e+00   5.029299934572e+00   5.029299919498e+00   5.029299903945e+00   5.029299888790e+00   5.029299874871e+00   5.029299863468e+00   5.029299855970e+00   5.029299853746e+00   5.029299856973e+00   5.029299866707e+00   5.029299883159e+00   5.029299906366e+00   5.029299935767e+00   5.029299970258e+00   5.029300004540e+00   5.029300039181e+00   5.029300075202e+00   5.029300106443e+00   5.029300132496e+00   5.029300151503e+00   5.029300163935e+00   5.029300169763e+00   5.029300168385e+00   5.029300161904e+00   5.029300150302e+00   5.029300135643e+00   5.029300119048e+00   5.029300101704e+00   5.029300084477e+00   5.029300068277e+00   5.029300053689e+00   5.029300041173e+00   5.029300030905e+00   5.029300022799e+00   5.029300016646e+00   5.029300012103e+00   5.029300008857e+00   5.029300006560e+00   5.029300004991e+00   5.029300003961e+00   5.029300003297e+00   5.029300002880e+00   5.029300002624e+00   5.029300002472e+00   5.029300002384e+00   5.029300002335e+00   5.029300002309e+00   5.029300002297e+00   5.029300002294e+00   5.029300002287e+00   5.029300002279e+00   5.029300002276e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002275e+00   5.029300002272e+00   5.029300002263e+00   5.029300002257e+00   5.029300002253e+00   5.029300002240e+00   5.029300002214e+00   5.029300002164e+00   5.029300002075e+00   5.029300001918e+00   5.029300001655e+00   5.029300001221e+00   5.029300000540e+00   5.029299999469e+00   5.029299997852e+00   5.029299995438e+00   5.029299991919e+00   5.029299987025e+00   5.029299980306e+00   5.029299971264e+00   5.029299959441e+00   5.029299944787e+00   5.029299926978e+00   5.029299906579e+00   5.029299884144e+00   5.029299860368e+00   5.029299836276e+00   5.029299812896e+00   5.029299791470e+00   5.029299773820e+00   5.029299762336e+00   5.029299759237e+00   5.029299764848e+00   5.029299780907e+00   5.029299807519e+00   5.029299844172e+00   5.029299891008e+00   5.029299947219e+00   5.029300005156e+00   5.029300065794e+00   5.029300123919e+00   5.029300174119e+00   5.029300215541e+00   5.029300246938e+00   5.029300267408e+00   5.029300277866e+00   5.029300276448e+00   5.029300266222e+00   5.029300247964e+00   5.029300224819e+00   5.029300198906e+00   5.029300171994e+00   5.029300145055e+00   5.029300119277e+00   5.029300095363e+00   5.029300074085e+00   5.029300056058e+00   5.029300041416e+00   5.029300029989e+00   5.029300021483e+00   5.029300015255e+00   5.029300010846e+00   5.029300007803e+00   5.029300005747e+00   5.029300004414e+00   5.029300003563e+00   5.029300003030e+00   5.029300002707e+00   5.029300002515e+00   5.029300002406e+00   5.029300002347e+00   5.029300002314e+00   5.029300002300e+00   5.029300002292e+00   5.029300002289e+00   5.029300002279e+00   5.029300002276e+00   5.029300002275e+00   5.029300002275e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00   5.029300002276e+00
